Price,usable_area_sqft,bedroom,Bathroom,bathroom_ratio,balconies,Floor No,floors,floor_ratio,area_price_mean,city_price_mean,amenity_count,luxury_score,Facing,Maintenance Charges,isPrimeLocationProperty_Y
14500000.0,580.0,1,2.0,2.0,2.0,6.0,6.0,1.0,31688021.629310343,24070717.1742495,4,0,North,2500.0,True
138000000.0,4000.0,4,4.0,1.0,2.0,11.0,25.0,0.44,31688021.629310343,24070717.1742495,13,0,West,2500.0,True
132000000.0,4000.0,4,4.0,1.0,2.0,10.0,25.0,0.4,31688021.629310343,24070717.1742495,13,0,West,2500.0,True
23500000.0,600.0,2,2.0,1.0,2.0,9.0,12.0,0.75,31688021.629310343,24070717.1742495,14,0,East,0.0,True
29900000.0,805.0,3,3.0,1.0,2.0,7.0,11.0,0.6363636363636364,31688021.629310343,24070717.1742495,90,5,East,8000.0,True
130000000.0,2800.0,5,5.0,1.0,1.0,4.0,20.0,0.2,32368421.05263158,24070717.1742495,89,5,East,25000.0,True
135000000.0,3050.0,4,5.0,1.25,3.0,17.0,30.0,0.5666666666666667,31688021.629310343,24070717.1742495,89,5,West,30000.0,True
42600000.0,1292.0,3,3.0,1.0,1.0,1.0,23.0,0.0434782608695652,31688021.629310343,24070717.1742495,90,5,East,8000.0,True
35000000.0,990.0,3,3.0,1.0,2.0,6.0,11.0,0.5454545454545454,28196428.57142857,24070717.1742495,90,5,East,2500.0,True
47500000.0,1150.0,3,3.0,1.0,1.0,11.0,28.0,0.3928571428571428,31688021.629310343,24070717.1742495,15,0,East,2500.0,True
25500000.0,655.0,2,2.0,1.0,2.0,6.0,15.0,0.4,28196428.57142857,24070717.1742495,90,5,East,2500.0,True
22000000.0,650.0,2,2.0,1.0,2.0,10.0,19.0,0.5263157894736842,24232646.666666668,24070717.1742495,90,5,East,10000.0,True
36500000.0,913.0,2,2.0,1.0,3.0,10.0,31.0,0.3225806451612903,31688021.629310343,24070717.1742495,90,5,East,12500.0,True
60000000.0,1350.0,3,4.0,1.3333333333333333,3.0,11.0,29.0,0.3793103448275862,53888461.538461536,24070717.1742495,89,5,East,2500.0,True
38500000.0,1101.0,3,3.0,1.0,2.0,26.0,36.0,0.7222222222222222,31688021.629310343,24070717.1742495,89,5,North,2500.0,True
24000000.0,700.0,2,2.0,1.0,2.0,4.0,7.0,0.5714285714285714,31688021.629310343,24070717.1742495,90,5,North,2500.0,True
31000000.0,825.0,2,2.0,1.0,2.0,6.0,15.0,0.4,31688021.629310343,24070717.1742495,89,5,East,2500.0,True
65500000.0,1607.0,4,4.0,1.0,3.0,15.0,29.0,0.5172413793103449,31688021.629310343,24070717.1742495,89,5,West,19500.0,True
40000000.0,930.0,3,3.0,1.0,2.0,4.0,6.0,0.6666666666666666,31688021.629310343,24070717.1742495,90,5,South,2500.0,True
14000000.0,450.0,1,1.0,1.0,2.0,3.0,5.0,0.6,32368421.05263158,24070717.1742495,13,0,West,2000.0,True
38500000.0,850.0,2,2.0,1.0,3.0,25.0,29.0,0.8620689655172413,31688021.629310343,24070717.1742495,89,5,West,12.0,True
34000000.0,1310.0,3,3.0,1.0,3.0,4.0,23.0,0.1739130434782608,53888461.538461536,24070717.1742495,89,5,East,7800.0,True
32500000.0,1100.0,3,3.0,1.0,1.0,5.0,9.0,0.5555555555555556,28196428.57142857,24070717.1742495,90,5,East,2000.0,True
59000000.0,1250.0,3,3.0,1.0,1.0,22.0,24.0,0.9166666666666666,53888461.538461536,24070717.1742495,89,5,West,14500.0,True
11500000.0,494.0,2,4.0,2.0,2.0,35.0,40.0,0.875,31688021.629310343,24070717.1742495,22,0,East,2500.0,True
23500000.0,625.0,2,2.0,1.0,2.0,5.0,21.0,0.238095238095238,31688021.629310343,24070717.1742495,89,5,North,7000.0,True
110000000.0,2300.0,4,4.0,1.0,5.0,24.0,33.0,0.7272727272727273,31688021.629310343,24070717.1742495,90,5,West,2500.0,True
58000000.0,1606.0,3,3.0,1.0,1.0,10.0,17.0,0.5882352941176471,31688021.629310343,24070717.1742495,90,5,West,10000.0,True
99000000.0,1900.0,4,5.0,1.25,1.0,17.0,20.0,0.85,31688021.629310343,24070717.1742495,90,5,West,0.0,True
32000000.0,890.0,2,2.0,1.0,1.0,4.0,7.0,0.5714285714285714,31688021.629310343,24070717.1742495,89,5,West,2500.0,True
24000000.0,750.0,2,2.0,1.0,2.0,1.0,13.0,0.0769230769230769,31688021.629310343,24070717.1742495,89,5,South,2500.0,True
19500000.0,580.0,2,2.0,1.0,3.0,6.0,9.0,0.6666666666666666,28196428.57142857,24070717.1742495,90,5,East,2300.0,True
35000000.0,1150.0,3,4.0,1.3333333333333333,3.0,14.0,21.0,0.6666666666666666,26666666.666666668,24070717.1742495,90,5,North - East,12000.0,True
100000000.0,2100.0,4,4.0,1.0,1.0,17.0,25.0,0.68,31688021.629310343,24070717.1742495,90,5,North - East,2500.0,True
23200000.0,934.0,3,3.0,1.0,2.0,14.0,17.0,0.8235294117647058,31688021.629310343,24070717.1742495,89,5,North - West,7800.0,True
31600000.0,860.0,2,2.0,1.0,1.0,8.0,21.0,0.3809523809523809,36320000.0,24070717.1742495,89,5,West,2500.0,True
60500000.0,1454.0,3,4.0,1.3333333333333333,2.0,17.0,27.0,0.6296296296296297,53888461.538461536,24070717.1742495,90,5,North - East,2500.0,True
85000000.0,1925.0,5,6.0,1.2,2.0,11.0,27.0,0.4074074074074074,31688021.629310343,24070717.1742495,90,5,North - East,2500.0,True
20000000.0,685.0,2,2.0,1.0,2.0,20.0,21.0,0.9523809523809524,31688021.629310343,24070717.1742495,90,5,North,2500.0,True
60000000.0,1800.0,4,5.0,1.25,2.0,6.0,7.0,0.8571428571428571,31688021.629310343,24070717.1742495,90,5,North - East,14000.0,True
35000000.0,900.0,2,2.0,1.0,2.0,4.0,5.0,0.8,21533333.33333333,24070717.1742495,90,5,East,2500.0,True
145000000.0,4000.0,4,5.0,1.25,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,89,5,East,15000.0,True
32500000.0,1250.0,3,3.0,1.0,4.0,9.0,24.0,0.375,53888461.538461536,24070717.1742495,89,5,East,10000.0,True
36000000.0,1120.0,3,3.0,1.0,1.0,11.0,16.0,0.6875,31070588.23529412,24070717.1742495,90,5,East,2500.0,True
59000000.0,1560.0,3,3.0,1.0,3.0,27.0,29.0,0.9310344827586208,31688021.629310343,24070717.1742495,90,5,East,7500.0,True
25000000.0,823.0,2,2.0,1.0,1.0,5.0,24.0,0.2083333333333333,31688021.629310343,24070717.1742495,90,5,East,9000.0,True
8900000.0,435.0,1,2.0,2.0,2.0,7.0,40.0,0.175,31688021.629310343,24070717.1742495,5,0,East,2500.0,True
23000000.0,640.0,2,2.0,1.0,1.0,3.0,11.0,0.2727272727272727,31070588.23529412,24070717.1742495,9,0,East,2500.0,True
30000000.0,1990.0,4,4.0,1.0,2.0,13.0,17.0,0.7647058823529411,31688021.629310343,24070717.1742495,13,0,North - East,11000.0,True
19100000.0,635.0,2,2.0,1.0,2.0,15.0,17.0,0.8823529411764706,24232646.666666668,24070717.1742495,90,5,East,3500.0,True
45000000.0,1113.0,3,3.0,1.0,3.0,15.0,30.0,0.5,31688021.629310343,24070717.1742495,23,0,East,2500.0,True
11800000.0,310.0,1,1.0,1.0,2.0,4.0,14.0,0.2857142857142857,31688021.629310343,24070717.1742495,89,5,East,2500.0,True
47000000.0,3000.0,3,3.0,1.0,2.0,11.0,11.0,1.0,47000000.0,24070717.1742495,90,5,East,18000.0,True
13700000.0,309.0,1,2.0,2.0,2.0,9.0,16.0,0.5625,28196428.57142857,24070717.1742495,90,5,East,0.0,True
24900000.0,645.0,2,2.0,1.0,2.0,9.0,25.0,0.36,28196428.57142857,24070717.1742495,90,5,West,0.0,True
60000000.0,1245.0,3,4.0,1.3333333333333333,1.0,8.0,40.0,0.2,31688021.629310343,24070717.1742495,16,0,East,2500.0,True
69500000.0,1370.0,4,4.0,1.0,1.0,7.0,16.0,0.5333333333333333,53888461.538461536,24070717.1742495,89,5,West,13000.0,True
99900000.0,2100.0,4,3.0,0.75,3.0,21.0,22.0,0.9545454545454546,53888461.538461536,24070717.1742495,90,5,West,40000.0,True
9235000.0,427.0,1,2.0,2.0,2.0,12.0,18.0,0.6666666666666666,31688021.629310343,24070717.1742495,9,0,North - West,2500.0,True
9500000.0,330.0,1,2.0,2.0,2.0,13.0,22.0,0.5909090909090909,21533333.33333333,24070717.1742495,89,5,East,6.0,True
18000000.0,455.0,1,1.0,1.0,1.0,2.0,15.0,0.1333333333333333,31688021.629310343,24070717.1742495,90,5,North - East,12000.0,True
64500000.0,1450.0,4,4.0,1.0,2.0,9.0,29.0,0.3103448275862069,31688021.629310343,24070717.1742495,89,5,East,19800.0,True
15000000.0,537.0,1,2.0,2.0,2.0,10.0,12.0,0.8333333333333334,31688021.629310343,24070717.1742495,10,0,East,2500.0,True
21000000.0,645.0,2,2.0,1.0,2.0,20.0,35.0,0.5714285714285714,31688021.629310343,24070717.1742495,89,5,East,0.0,True
110000000.0,3300.0,4,5.0,1.25,4.0,7.0,26.0,0.2692307692307692,36320000.0,24070717.1742495,89,5,East,33000.0,True
22300000.0,520.0,2,2.0,1.0,2.0,5.0,13.0,0.3846153846153846,28196428.57142857,24070717.1742495,90,5,North - East,6000.0,True
24500000.0,748.0,2,2.0,1.0,2.0,21.0,32.0,0.65625,31688021.629310343,24070717.1742495,90,5,East,5.0,True
28000000.0,735.0,2,2.0,1.0,2.0,4.0,6.0,0.6666666666666666,37028626.0,24070717.1742495,15,0,East,3100.0,True
50000000.0,1600.0,4,4.0,1.0,1.0,3.0,7.0,0.4285714285714285,31688021.629310343,24070717.1742495,11,0,North,8000.0,True
46500000.0,1370.0,5,3.0,0.6,2.0,7.0,6.0,0.5333333333333333,31688021.629310343,24070717.1742495,90,5,East,4500.0,True
31000000.0,980.0,2,2.0,1.0,1.0,6.0,21.0,0.2857142857142857,31688021.629310343,24070717.1742495,16,0,North - West,6000.0,True
23000000.0,780.0,3,2.0,0.6666666666666666,5.0,10.0,22.0,0.4545454545454545,51170588.23529412,24070717.1742495,16,0,East,5250.0,True
15000000.0,475.0,1,2.0,2.0,1.0,1.0,13.0,0.0769230769230769,14916666.666666666,24070717.1742495,18,0,East,4164.0,True
30000000.0,790.0,2,3.0,1.5,3.0,2.0,6.0,0.3333333333333333,31688021.629310343,24070717.1742495,89,5,East,0.0,True
65000000.0,1450.0,4,4.0,1.0,2.0,16.0,27.0,0.5925925925925926,36855555.55555555,24070717.1742495,90,5,North - East,19000.0,True
19000000.0,750.0,2,2.0,1.0,1.0,3.0,5.0,0.6,31688021.629310343,24070717.1742495,10,0,West,2700.0,True
15600000.0,450.0,2,2.0,1.0,1.0,5.0,16.0,0.3125,31688021.629310343,24070717.1742495,17,0,North,4600.0,True
31100000.0,1200.0,2,2.0,1.0,1.0,2.0,7.0,0.2857142857142857,31688021.629310343,24070717.1742495,10,0,South,2500.0,True
22000000.0,725.0,2,2.0,1.0,1.0,2.0,14.0,0.1428571428571428,14916666.666666666,24070717.1742495,16,0,West,5000.0,True
19500000.0,740.0,2,2.0,1.0,2.0,6.0,11.0,0.5454545454545454,31688021.629310343,24070717.1742495,89,5,South -West,5500.0,True
32500000.0,960.0,2,2.0,1.0,3.0,8.0,16.0,0.5,53888461.538461536,24070717.1742495,7,0,North - West,5265.0,True
132500000.0,4218.0,4,5.0,1.25,2.0,13.0,14.0,0.9285714285714286,31070588.23529412,24070717.1742495,89,5,North,25000.0,True
45000000.0,1400.0,4,3.0,0.75,2.0,6.0,7.0,0.8571428571428571,31070588.23529412,24070717.1742495,13,0,East,3000.0,True
18500000.0,740.0,2,3.0,1.5,2.0,13.0,13.0,1.0,14916666.666666666,24070717.1742495,15,0,West,5100.0,True
27500000.0,800.0,2,2.0,1.0,4.0,7.0,9.0,0.7777777777777778,31688021.629310343,24070717.1742495,14,0,North - East,0.0,True
20900000.0,586.0,2,2.0,1.0,2.0,14.0,16.0,0.875,31688021.629310343,24070717.1742495,11,0,North,0.0,True
21000000.0,935.0,2,3.0,1.5,2.0,6.0,6.0,1.0,31688021.629310343,24070717.1742495,13,0,North - West,4300.0,True
16500000.0,580.0,2,2.0,1.0,2.0,10.0,16.0,0.625,28196428.57142857,24070717.1742495,18,0,East,0.0,True
14000000.0,500.0,1,1.0,1.0,2.0,1.0,3.0,0.3333333333333333,31688021.629310343,24070717.1742495,12,0,East,700.0,True
31000000.0,1200.0,3,3.0,1.0,5.0,9.0,16.0,0.5625,31688021.629310343,24070717.1742495,89,5,East,7000.0,True
24500000.0,774.0,2,2.0,1.0,1.0,10.0,15.0,0.6666666666666666,31688021.629310343,24070717.1742495,90,5,East,4000.0,True
20000000.0,750.0,2,2.0,1.0,1.0,14.0,15.0,0.9333333333333332,26666666.666666668,24070717.1742495,90,5,East,6.0,True
35000000.0,1200.0,3,3.0,1.0,2.0,2.0,7.0,0.2857142857142857,31688021.629310343,24070717.1742495,89,5,North,6000.0,True
35000000.0,830.0,3,3.0,1.0,1.0,10.0,10.0,1.0,37028626.0,24070717.1742495,90,5,East,8000.0,True
26000000.0,900.0,2,2.0,1.0,3.0,11.0,12.0,0.9166666666666666,24232646.666666668,24070717.1742495,90,5,North - East,3500.0,True
24900000.0,665.0,2,2.0,1.0,2.0,7.0,11.0,0.6363636363636364,31688021.629310343,24070717.1742495,90,5,East,6600.0,True
30900000.0,823.0,2,3.0,1.5,2.0,12.0,26.0,0.4615384615384615,31688021.629310343,24070717.1742495,90,5,East,6800.0,True
16000000.0,615.0,1,1.0,1.0,1.0,12.0,18.0,0.6666666666666666,24232646.666666668,24070717.1742495,90,5,South,4500.0,True
43302000.0,1031.0,3,3.0,1.0,2.0,7.0,12.0,0.5833333333333334,37028626.0,24070717.1742495,90,5,West,10.0,True
45000000.0,1000.0,3,3.0,1.0,2.0,21.0,33.0,0.6363636363636364,31688021.629310343,24070717.1742495,10,0,East,2500.0,True
24200000.0,783.0,2,2.0,1.0,1.0,20.0,36.0,0.5555555555555556,31688021.629310343,24070717.1742495,90,5,East,4000.0,True
24900000.0,675.0,2,2.0,1.0,1.0,7.0,6.0,0.5333333333333333,31688021.629310343,24070717.1742495,89,5,North,5000.0,True
21500000.0,655.0,2,2.0,1.0,2.0,17.0,19.0,0.8947368421052632,26757142.85714286,24070717.1742495,89,5,East,0.0,True
28000000.0,780.0,2,3.0,1.5,2.0,7.0,16.0,0.5333333333333333,32368421.05263158,24070717.1742495,89,5,East,8000.0,True
28000000.0,807.0,2,2.0,1.0,2.0,10.0,15.0,0.6666666666666666,31688021.629310343,24070717.1742495,89,5,East,8000.0,True
15900000.0,575.0,2,2.0,1.0,2.0,16.0,19.0,0.8421052631578947,24232646.666666668,24070717.1742495,89,5,East,5000.0,True
47900000.0,1216.0,3,3.0,1.0,1.0,8.0,16.0,0.5,28196428.57142857,24070717.1742495,89,5,West,18000.0,True
29100000.0,802.0,2,2.0,1.0,1.0,10.0,37.0,0.2702702702702703,53888461.538461536,24070717.1742495,90,5,East,7500.0,True
29051460.0,1580.0,3,3.0,1.0,3.0,4.0,22.0,0.1818181818181818,24232646.666666668,24070717.1742495,12,0,East,2500.0,True
39800000.0,1185.0,3,3.0,1.0,2.0,8.0,24.0,0.3333333333333333,31688021.629310343,24070717.1742495,90,5,East,9000.0,True
11550000.0,500.0,2,2.0,1.0,2.0,6.0,18.0,0.3333333333333333,31688021.629310343,24070717.1742495,90,5,East,4000.0,True
22800000.0,784.0,2,2.0,1.0,1.0,16.0,21.0,0.7619047619047619,31688021.629310343,24070717.1742495,89,5,North - East,10.0,True
26500000.0,840.0,2,2.0,1.0,1.0,15.0,19.0,0.7894736842105263,31688021.629310343,24070717.1742495,89,5,North - East,10.0,True
135000000.0,4500.0,5,6.0,1.2,3.0,7.0,16.0,0.5333333333333333,53888461.538461536,24070717.1742495,90,5,North - East,10000.0,True
22300000.0,520.0,2,2.0,1.0,2.0,8.0,13.0,0.6153846153846154,21533333.33333333,24070717.1742495,90,5,East,3200.0,True
30000000.0,1260.0,3,3.0,1.0,4.0,9.0,18.0,0.5,31688021.629310343,24070717.1742495,90,5,East,9000.0,True
40000000.0,900.0,3,3.0,1.0,2.0,6.0,15.0,0.4,28196428.57142857,24070717.1742495,90,5,East,8500.0,True
42500000.0,1118.0,3,3.0,1.0,2.0,25.0,36.0,0.6944444444444444,53888461.538461536,24070717.1742495,90,5,East,12000.0,True
19100000.0,640.0,2,2.0,1.0,2.0,4.0,11.0,0.3636363636363636,24232646.666666668,24070717.1742495,89,5,North,4350.0,True
48000000.0,1160.0,3,3.0,1.0,3.0,7.0,25.0,0.5333333333333333,53888461.538461536,24070717.1742495,90,5,North,10000.0,True
120000000.0,3050.0,4,5.0,1.25,5.0,15.0,33.0,0.4545454545454545,31688021.629310343,24070717.1742495,90,5,North,15.0,True
187500000.0,4612.0,5,6.0,1.2,8.0,11.0,33.0,0.3333333333333333,31688021.629310343,24070717.1742495,90,5,East,15.0,True
46000000.0,1210.0,3,3.0,1.0,1.0,12.0,35.0,0.3428571428571428,31688021.629310343,24070717.1742495,89,5,North - East,12000.0,True
21500000.0,660.0,2,2.0,1.0,2.0,10.0,18.0,0.5555555555555556,31688021.629310343,24070717.1742495,90,5,North - East,9.0,True
22000000.0,500.0,1,2.0,2.0,2.0,4.0,7.0,0.5714285714285714,32368421.05263158,24070717.1742495,90,5,West,0.0,True
44500000.0,847.0,3,2.0,0.6666666666666666,1.0,28.0,35.0,0.8,31688021.629310343,24070717.1742495,89,5,North,14000.0,True
28500000.0,943.0,3,3.0,1.0,2.0,4.0,8.0,0.5,24232646.666666668,24070717.1742495,90,5,East,4500.0,True
92500000.0,2000.0,4,5.0,1.25,3.0,12.0,20.0,0.6,53888461.538461536,24070717.1742495,90,5,East,12000.0,True
85000000.0,2000.0,4,4.0,1.0,3.0,3.0,3.0,1.0,31688021.629310343,24070717.1742495,90,5,East,9000.0,True
50500000.0,1000.0,3,2.0,0.6666666666666666,1.0,27.0,30.0,0.9,31688021.629310343,24070717.1742495,18,0,East,2500.0,True
45000000.0,1450.0,4,3.0,0.75,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,90,5,South - East,11000.0,True
15400000.0,440.0,2,2.0,1.0,2.0,5.0,16.0,0.3125,31688021.629310343,24070717.1742495,90,5,North - West,7.0,True
32500000.0,650.0,2,2.0,1.0,2.0,4.0,6.0,0.6666666666666666,32368421.05263158,24070717.1742495,13,0,West,4500.0,True
120000000.0,3050.0,4,5.0,1.25,4.0,10.0,33.0,0.303030303030303,53888461.538461536,24070717.1742495,90,5,East,65000.0,True
11630000.0,428.0,1,2.0,2.0,2.0,14.0,19.0,0.7368421052631579,24232646.666666668,24070717.1742495,89,5,East,5000.0,True
45000000.0,1250.0,3,3.0,1.0,2.0,15.0,15.0,1.0,53888461.538461536,24070717.1742495,89,5,North,8000.0,True
38100000.0,1000.0,3,3.0,1.0,2.0,7.0,15.0,0.5333333333333333,53888461.538461536,24070717.1742495,90,5,North,3000.0,True
21000000.0,705.0,2,2.0,1.0,2.0,4.0,10.0,0.4,31688021.629310343,24070717.1742495,13,0,North,2500.0,True
37000000.0,1100.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,90,5,North,9000.0,True
100000000.0,2000.0,4,4.0,1.0,2.0,16.0,19.0,0.8421052631578947,53888461.538461536,24070717.1742495,89,5,North - West,28000.0,True
117800000.0,2818.0,5,5.0,1.0,5.0,5.0,35.0,0.1428571428571428,53888461.538461536,24070717.1742495,89,5,East,5.0,True
61000000.0,1400.0,3,3.0,1.0,1.0,20.0,36.0,0.5555555555555556,31688021.629310343,24070717.1742495,90,5,East,2500.0,True
37500000.0,1100.0,4,4.0,1.0,2.0,5.0,22.0,0.2272727272727272,24232646.666666668,24070717.1742495,89,5,North,0.0,True
60000000.0,1350.0,3,3.0,1.0,3.0,10.0,27.0,0.3703703703703703,53888461.538461536,24070717.1742495,89,5,East,14.0,True
55000000.0,1850.0,3,4.0,1.3333333333333333,1.0,8.0,12.0,0.6666666666666666,31688021.629310343,24070717.1742495,90,5,East,2500.0,True
52200000.0,1500.0,3,3.0,1.0,3.0,12.0,29.0,0.4137931034482758,53888461.538461536,24070717.1742495,89,5,West,12000.0,True
33000000.0,1120.0,3,3.0,1.0,2.0,2.0,16.0,0.125,31688021.629310343,24070717.1742495,90,5,East,2500.0,True
69200000.0,1650.0,4,4.0,1.0,2.0,14.0,29.0,0.4827586206896552,36855555.55555555,24070717.1742495,90,5,East,2500.0,True
17000000.0,400.0,1,1.0,1.0,2.0,4.0,7.0,0.5714285714285714,31688021.629310343,24070717.1742495,90,5,East,0.0,True
32600000.0,800.0,3,3.0,1.0,1.0,9.0,13.0,0.6923076923076923,31688021.629310343,24070717.1742495,90,5,East,5.0,True
45000000.0,937.0,3,4.0,1.3333333333333333,2.0,11.0,33.0,0.3333333333333333,53888461.538461536,24070717.1742495,89,5,East,5000.0,True
41000000.0,1118.0,3,3.0,1.0,1.0,19.0,37.0,0.5135135135135135,53888461.538461536,24070717.1742495,90,5,North,12.0,True
55000000.0,1350.0,3,3.0,1.0,3.0,10.0,13.0,0.7692307692307693,28196428.57142857,24070717.1742495,89,5,East,0.0,True
60000000.0,1250.0,3,3.0,1.0,2.0,15.0,27.0,0.5555555555555556,31688021.629310343,24070717.1742495,89,5,East,15000.0,True
25000000.0,735.0,2,2.0,1.0,1.0,18.0,25.0,0.72,32368421.05263158,24070717.1742495,89,5,East,7000.0,True
60000000.0,1500.0,3,3.0,1.0,3.0,11.0,20.0,0.55,31688021.629310343,24070717.1742495,89,5,North - East,25000.0,True
35300000.0,950.0,3,3.0,1.0,2.0,11.0,24.0,0.4583333333333333,31688021.629310343,24070717.1742495,90,5,East,5.0,True
97500000.0,2000.0,4,4.0,1.0,4.0,15.0,20.0,0.75,31688021.629310343,24070717.1742495,89,5,South -West,25000.0,True
26100000.0,823.0,2,2.0,1.0,2.0,4.0,26.0,0.1538461538461538,33050000.0,24070717.1742495,90,5,East,1.0,True
26300000.0,823.0,2,2.0,1.0,2.0,4.0,24.0,0.1666666666666666,33050000.0,24070717.1742495,90,5,East,1.0,True
48800000.0,1522.0,3,3.0,1.0,1.0,4.0,26.0,0.1538461538461538,33050000.0,24070717.1742495,90,5,East,1.0,True
12000000.0,310.0,1,1.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,2,0,East,2500.0,True
80000000.0,2000.0,5,5.0,1.0,5.0,7.0,10.0,0.7,37028626.0,24070717.1742495,89,5,South -West,20000.0,True
16100000.0,410.0,1,1.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,0,0,East,2500.0,True
26600000.0,675.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,0,0,East,2500.0,True
69900000.0,1356.0,3,2.0,0.6666666666666666,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,0,0,East,2500.0,True
34100000.0,1120.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,0,0,East,2500.0,True
24100000.0,793.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,0,0,East,2500.0,True
26500000.0,769.0,2,2.0,1.0,2.0,11.0,16.0,0.6875,26757142.85714286,24070717.1742495,90,5,North - East,11.0,True
21900000.0,590.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,5,1,East,2500.0,True
29309520.0,665.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,3,1,East,2500.0,True
19900000.0,645.0,2,2.0,1.0,2.0,10.0,11.0,0.9090909090909092,31688021.629310343,24070717.1742495,90,5,North,6000.0,True
34000000.0,900.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,23,0,East,100.0,True
25500000.0,726.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,31688021.629310343,24070717.1742495,2,0,East,2500.0,True
18500000.0,675.0,2,2.0,1.0,2.0,5.0,13.0,0.3846153846153846,23863300.89534884,24070717.1742495,90,5,East,7.0,True
25900000.0,840.0,2,2.0,1.0,1.0,7.0,16.0,0.5333333333333333,17647067.156862747,24070717.1742495,89,5,North - East,9000.0,True
10000000.0,367.0,1,1.0,1.0,2.0,5.0,17.0,0.2941176470588235,31070588.23529412,24070717.1742495,90,5,East,0.0,True
51500000.0,1685.0,4,4.0,1.0,1.0,3.0,10.0,0.3,29452173.91304348,24070717.1742495,90,5,East,15000.0,True
16500000.0,630.0,2,2.0,1.0,2.0,5.0,13.0,0.3846153846153846,18180000.0,24070717.1742495,89,5,East,0.0,True
11600000.0,455.0,1,2.0,2.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,27,0,East,4500.0,True
18500000.0,900.0,3,3.0,1.0,1.0,10.0,11.0,0.9090909090909092,23863300.89534884,24070717.1742495,89,5,West,2500.0,True
17400000.0,890.0,2,2.0,1.0,2.0,11.0,19.0,0.5789473684210527,23863300.89534884,24070717.1742495,90,5,East,7500.0,True
91500000.0,2065.0,4,6.0,1.5,2.0,27.0,32.0,0.84375,31693908.45,24070717.1742495,90,5,East,25000.0,True
93900000.0,2700.0,5,6.0,1.2,2.0,28.0,29.0,0.9655172413793104,31693908.45,24070717.1742495,89,5,East,2500.0,True
9000000.0,385.0,1,2.0,2.0,2.0,5.0,12.0,0.4166666666666667,17647067.156862747,24070717.1742495,90,5,East,3000.0,True
13800000.0,435.0,1,2.0,2.0,2.0,14.0,22.0,0.6363636363636364,23863300.89534884,24070717.1742495,90,5,South - East,0.0,True
31000000.0,1113.0,3,3.0,1.0,2.0,6.0,22.0,0.2727272727272727,23863300.89534884,24070717.1742495,89,5,East,7500.0,True
21000000.0,848.0,3,2.0,0.6666666666666666,2.0,5.0,13.0,0.3846153846153846,17647067.156862747,24070717.1742495,90,5,East,8000.0,True
73500000.0,2100.0,4,3.0,0.75,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
51600000.0,1520.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
12800000.0,615.0,2,2.0,1.0,2.0,14.0,15.0,0.9333333333333332,23863300.89534884,24070717.1742495,90,5,East,5.0,True
21500000.0,636.0,2,2.0,1.0,2.0,18.0,24.0,0.75,26412500.0,24070717.1742495,89,5,North - East,0.0,True
100000000.0,2104.0,4,4.0,1.0,1.0,28.0,32.0,0.875,23863300.89534884,24070717.1742495,89,5,North - East,0.0,True
26000000.0,904.0,3,3.0,1.0,1.0,18.0,20.0,0.9,23863300.89534884,24070717.1742495,90,5,North - East,9000.0,True
28740000.0,958.0,3,3.0,1.0,2.0,8.0,11.0,0.7272727272727273,20508888.888888888,24070717.1742495,89,5,East,12000.0,True
46000000.0,1450.0,4,3.0,0.75,2.0,7.0,16.0,0.5333333333333333,31693908.45,24070717.1742495,0,0,East,2500.0,True
21400000.0,858.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
18000000.0,670.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
22294720.0,1062.0,3,3.0,1.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
18750350.0,893.0,2,2.0,1.0,2.0,7.0,16.0,0.5333333333333333,23863300.89534884,24070717.1742495,0,0,East,2500.0,True
